participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP
11,1,5,no,action,constant,long,,0.8438549041748047,2.8,right,1,1,8.0,0.3752598762512207,0,,,0.35,3,right,2.8
11,1,6,no,action,constant,long,,0.6551320552825928,2.8,left,1,1,7.0,0.5996310710906982,0,,,0.32,3,right,2.8
11,1,7,no,action,constant,long,,0.6574409008026123,2.8,left,1,1,7.0,0.5564610958099365,0,,,0.34,3,right,2.8
11,1,8,no,action,constant,long,,0.6801869869232178,2.8,left,1,1,7.0,0.5599009990692139,0,,,0.4,3,right,2.8
11,1,9,no,action,constant,long,,0.767535924911499,2.8,right,1,1,8.0,0.5332458019256592,0,,,0.48,3,right,2.8
11,1,10,no,action,constant,long,,0.8649439811706543,2.8,left,1,1,7.0,0.5814459323883057,0,,,0.54,3,right,2.8
11,1,11,no,action,constant,long,,0.5732419490814209,2.8,left,1,1,7.0,0.5071141719818115,0,,,0.2,3,right,2.8
11,1,12,no,action,constant,long,,0.6372110843658447,2.8,left,0,1,8.0,0.9817619323730468,0,,,0.51,3,right,2.8
11,1,13,no,action,constant,long,,0.7093830108642578,2.8,right,1,1,8.0,0.5951521396636963,0,,,0.22,3,right,2.8
11,1,14,no,action,constant,long,,0.7771060466766357,2.8,left,1,1,7.0,0.6854410171508789,0,,,0.56,3,right,2.8
11,1,15,no,action,constant,long,,0.9290108680725098,2.8,left,1,1,7.0,0.6916971206665039,0,,,0.56,3,right,2.8
11,1,16,no,action,constant,long,,0.9233200550079346,2.8,left,1,1,7.0,0.5924930572509766,0,,,0.3,3,right,2.8
11,1,17,no,action,constant,long,,0.5565810203552246,2.8,left,1,1,7.0,0.5681378841400146,0,,,0.57,3,right,2.8
11,1,18,no,action,constant,long,,0.5878081321716309,2.8,right,1,1,8.0,0.5678369998931885,0,,,0.56,3,right,2.8
11,1,19,no,action,constant,long,,7.231384992599487,2.8,right,1,1,8.0,0.5861449241638184,0,,,0.27,3,right,2.8
11,1,20,no,action,constant,long,,0.7800281047821045,2.8,left,1,1,7.0,0.5502779483795166,0,,,0.35,3,right,2.8
11,1,21,no,action,constant,long,,0.7820768356323242,2.8,right,1,1,8.0,0.4429399967193603,0,,,0.54,3,right,2.8
11,1,22,no,action,constant,long,,0.7205240726470947,2.8,left,1,1,7.0,0.4985110759735107,0,,,0.55,3,right,2.8
11,1,23,no,action,constant,long,,0.7701511383056641,2.8,left,1,1,7.0,0.5718691349029541,0,,,0.38,3,right,2.8
11,1,24,no,action,constant,long,,0.8915970325469971,2.8,left,1,1,7.0,0.5031089782714844,0,,,0.23,3,right,2.8
11,1,25,no,action,constant,long,,0.6514170169830322,2.8,right,1,1,8.0,0.6137528419494629,0,,,0.19,3,right,2.8
11,1,26,no,action,constant,long,,0.9100940227508544,2.8,right,1,1,8.0,0.727790117263794,0,,,0.31,3,right,2.8
11,1,27,no,action,constant,long,,0.867652177810669,2.8,right,1,1,8.0,0.5528149604797363,0,,,0.42,3,right,2.8
11,1,28,no,action,constant,long,,0.9785668849945068,2.8,right,1,1,8.0,0.6187770366668701,0,,,0.19,3,right,2.8
11,1,29,no,action,constant,long,,0.7268381118774414,2.8,left,1,1,7.0,0.52217698097229,0,,,0.25,3,right,2.8
11,1,30,no,action,constant,long,,0.4342010021209717,2.8,right,1,1,8.0,0.4489569664001465,0,,,0.25,3,right,2.8
11,1,31,no,action,constant,long,,1.266751050949097,2.8,right,1,1,8.0,0.6222870349884033,0,,,0.19,3,right,2.8
11,1,32,no,action,constant,long,,1.8563029766082764,2.8,right,1,1,8.0,0.4346258640289306,0,,,0.25,3,right,2.8
11,1,33,no,action,constant,long,,0.4266259670257568,2.8,right,1,1,8.0,0.3635480403900146,0,,,0.18,3,right,2.8
11,1,34,no,action,constant,long,,0.9173979759216307,2.8,right,1,1,8.0,0.4235961437225342,0,,,0.76,3,right,2.8
11,1,35,no,action,constant,long,,0.7909660339355469,2.8,left,0,1,8.0,0.4035491943359375,0,,,0.17,3,right,2.8
11,1,36,no,action,constant,long,,0.707617998123169,2.8,right,1,1,8.0,0.5665919780731201,0,,,0.25,3,right,2.8
11,1,37,no,action,constant,long,,1.136380910873413,2.8,right,1,1,8.0,0.4251790046691894,0,,,0.21,3,right,2.8
11,1,38,no,action,constant,long,,0.7390689849853516,2.8,left,1,1,7.0,0.6353209018707275,0,,,0.21,3,right,2.8
11,1,39,no,action,constant,long,,0.8632118701934814,2.8,right,1,1,8.0,0.5223090648651123,0,,,0.71,3,right,2.8
11,1,40,no,action,constant,long,,0.2996611595153808,2.8,right,1,1,8.0,0.4139769077301025,0,,,0.66,3,right,2.8
11,1,41,no,action,constant,long,,0.4533100128173828,2.8,left,1,1,7.0,0.6356511116027832,0,,,0.23,3,right,2.8
11,1,42,no,action,constant,long,,0.7655599117279053,2.8,left,1,1,7.0,0.7158679962158203,0,,,0.23,3,right,2.8
11,1,43,no,action,constant,long,,0.7137079238891602,2.8,left,1,1,7.0,0.7161779403686523,0,,,0.68,3,right,2.8
11,1,44,no,action,constant,long,,0.793813943862915,2.8,left,1,1,7.0,0.6191508769989014,0,,,0.32,3,right,2.8
11,1,45,no,action,constant,long,,1.0830509662628174,2.8,left,1,1,7.0,0.7072460651397705,0,,,0.54,3,right,2.8
11,1,46,no,action,constant,long,,0.7687900066375732,2.8,left,1,1,7.0,0.640815019607544,0,,,0.52,3,right,2.8
11,1,47,no,action,constant,long,,0.5726149082183838,2.8,right,1,1,8.0,1.0532429218292236,0,,,0.48,3,right,2.8
11,1,48,no,action,constant,long,,0.7348489761352539,2.8,right,1,1,8.0,0.608522891998291,0,,,0.29,3,right,2.8
11,1,49,no,action,constant,long,,0.9284060001373292,2.8,right,1,1,8.0,0.6119959354400635,0,,,0.57,3,right,2.8
11,1,50,no,action,constant,long,,1.573695182800293,2.8,right,1,1,8.0,0.5742378234863281,0,,,0.75,3,right,2.8
11,1,51,no,action,constant,long,,0.7376000881195068,2.8,right,1,1,8.0,0.4368751049041748,0,,,0.47,3,right,2.8
11,1,52,no,action,constant,long,,0.8185560703277588,2.8,left,1,1,7.0,0.8095030784606934,0,,,0.28,3,right,2.8
11,1,53,no,action,constant,long,,0.8715929985046387,2.8,left,1,1,7.0,0.6215400695800781,0,,,0.22,3,right,2.8
11,1,54,no,action,constant,long,,0.845391035079956,2.8,right,1,1,8.0,0.6171360015869141,0,,,0.27,3,right,2.8
11,1,55,no,action,constant,long,,0.8168518543243408,2.8,left,1,1,7.0,0.7295389175415039,0,,,0.34,3,right,2.8
11,2,0,no,action,variable,,,0.8794379234313965,1.0,right,1,1,8.0,0.5952398777008057,0,,,0.18,3,right,
11,2,1,no,action,variable,,,0.6872429847717285,2.8,right,1,1,8.0,0.8125600814819336,0,,,0.2,3,right,1.0
11,2,2,no,action,variable,,,0.9027490615844728,2.8,left,1,1,7.0,0.4785821437835693,0,,,0.24,3,right,2.8
11,2,3,no,action,variable,,,0.6067790985107422,1.0,right,0,0,,,0,,,0.43,3,right,2.8
11,2,4,no,action,variable,,,1.586626052856445,2.8,right,1,1,8.0,0.5823550224304199,0,,,0.2,3,right,1.0
11,2,5,no,action,variable,,,1.0821611881256104,2.8,left,1,1,7.0,0.5909388065338135,0,,,0.29,3,right,2.8
11,2,6,no,action,variable,,,0.7028717994689941,2.8,left,1,1,7.0,0.6492509841918945,0,,,0.19,3,right,2.8
11,2,7,no,action,variable,,,0.997197151184082,2.8,left,0,1,8.0,0.4319422245025635,0,,,0.33,3,right,2.8
11,2,8,no,action,variable,,,0.9279050827026368,1.0,left,1,1,7.0,0.761631965637207,0,,,0.18,3,right,2.8
11,2,9,no,action,variable,,,1.0976271629333496,2.8,right,1,1,8.0,0.5506138801574707,0,,,0.42,3,right,1.0
11,2,10,no,action,variable,,,0.6822490692138672,2.8,left,0,0,,,0,,,0.34,3,right,2.8
11,2,11,no,action,variable,,,1.064427137374878,1.0,right,1,1,8.0,0.5726759433746338,0,,,0.27,3,right,2.8
11,2,12,no,action,variable,,,0.5864300727844238,1.0,left,1,1,7.0,0.5802171230316162,0,,,0.19,3,right,1.0
11,2,13,no,action,variable,,,0.7643849849700928,2.8,left,1,1,7.0,0.6563758850097656,0,,,0.23,3,right,1.0
11,2,14,no,action,variable,,,0.8082799911499023,2.8,right,0,0,,,0,,,0.76,3,right,2.8
11,2,15,no,action,variable,,,1.0541000366210938,1.0,right,1,1,8.0,0.6923689842224121,0,,,0.3,3,right,2.8
11,2,16,no,action,variable,,,0.5783770084381104,2.8,left,1,1,7.0,0.6812899112701416,0,,,0.5,3,right,1.0
11,2,17,no,action,variable,,,1.578902006149292,2.8,right,1,1,8.0,0.4562618732452392,0,,,0.23,3,right,2.8
11,2,18,no,action,variable,,,1.0022170543670654,1.0,left,1,1,7.0,0.7789180278778076,0,,,0.33,3,right,2.8
11,2,19,no,action,variable,,,3.170807123184204,2.8,right,1,1,8.0,0.5328860282897949,0,,,0.24,3,right,1.0
11,2,20,no,action,variable,,,0.7847838401794434,1.0,right,0,0,,,0,,,0.35,3,right,2.8
11,2,21,no,action,variable,,,1.0076680183410645,2.8,right,1,1,8.0,0.5096039772033691,0,,,0.28,3,right,1.0
11,2,22,no,action,variable,,,0.7634859085083008,2.8,left,1,1,7.0,0.5140330791473389,0,,,0.37,3,right,2.8
11,2,23,no,action,variable,,,1.0591790676116943,2.8,right,1,1,8.0,0.1530649662017822,0,,,0.23,3,right,2.8
11,2,24,no,action,variable,,,0.8330118656158447,1.0,left,1,1,7.0,0.5405468940734863,0,,,0.17,3,right,2.8
11,2,25,no,action,variable,,,0.6066539287567139,2.8,right,1,1,8.0,0.4576990604400635,0,,,0.33,3,right,1.0
11,2,26,no,action,variable,,,0.7696170806884766,1.0,left,1,1,7.0,0.5875411033630371,0,,,0.27,3,right,2.8
11,2,27,no,action,variable,,,0.7576160430908203,1.0,right,1,1,8.0,0.4707469940185547,0,,,0.63,3,right,1.0
11,2,28,no,action,variable,,,0.8124639987945557,1.0,left,0,1,8.0,0.5389711856842041,0,,,0.64,3,right,1.0
11,2,29,no,action,variable,,,0.7263779640197754,2.8,left,1,1,7.0,0.5404222011566162,0,,,0.38,3,right,1.0
11,2,30,no,action,variable,,,0.6800498962402344,2.8,right,1,1,8.0,0.5239629745483398,0,,,0.25,3,right,2.8
11,2,31,no,action,variable,,,0.8899528980255127,2.8,right,1,1,8.0,0.4942879676818847,0,,,0.33,3,right,2.8
11,2,32,no,action,variable,,,0.7521240711212158,1.0,right,1,1,8.0,0.5150067806243896,0,,,0.43,3,right,2.8
11,2,33,no,action,variable,,,0.6606409549713135,1.0,right,1,1,8.0,0.5552709102630615,0,,,0.42,3,right,1.0
11,2,34,no,action,variable,,,0.7232198715209961,1.0,left,0,1,8.0,0.3796050548553467,0,,,0.44,3,right,1.0
11,2,35,no,action,variable,,,0.6335270404815674,2.8,left,1,1,7.0,0.5586378574371338,0,,,0.55,3,right,1.0
11,2,36,no,action,variable,,,0.766211986541748,2.8,right,1,1,8.0,0.5299718379974365,0,,,0.79,3,right,2.8
11,2,37,no,action,variable,,,1.7392988204956057,1.0,right,1,1,8.0,0.442965030670166,0,,,0.21,3,right,2.8
11,2,38,no,action,variable,,,0.8749229907989502,2.8,left,1,1,7.0,0.4696040153503418,0,,,0.33,3,right,1.0
11,2,39,no,action,variable,,,1.607522964477539,2.8,left,1,1,7.0,0.5004851818084717,0,,,0.23,3,right,2.8
11,2,40,no,action,variable,,,0.9481899738311768,1.0,right,1,1,8.0,0.7474398612976074,0,,,0.23,3,right,2.8
11,2,41,no,action,variable,,,1.161355972290039,1.0,left,0,0,,,0,,,0.33,3,right,1.0
11,2,42,no,action,variable,,,1.46943998336792,1.0,left,1,1,7.0,0.715770959854126,0,,,0.33,3,right,1.0
11,2,43,no,action,variable,,,0.6494832038879395,1.0,right,1,1,8.0,0.8066709041595459,0,,,0.67,3,right,1.0
11,2,44,no,action,variable,,,1.9361021518707275,1.0,left,0,1,8.0,0.4342989921569824,0,,,0.31,3,right,1.0
11,2,45,no,action,variable,,,0.5441689491271973,1.0,left,1,1,7.0,0.4884481430053711,0,,,0.24,3,right,1.0
11,2,46,no,action,variable,,,0.7982258796691895,2.8,left,0,0,,,0,,,0.45,3,right,1.0
11,2,47,no,action,variable,,,0.6388261318206787,2.8,left,1,1,7.0,0.6493258476257324,0,,,0.76,3,right,2.8
11,2,48,no,action,variable,,,1.2006688117980957,2.8,right,1,1,8.0,0.8549668788909912,0,,,0.3,3,right,2.8
11,2,49,no,action,variable,,,0.650947093963623,1.0,right,1,1,8.0,0.5550971031188965,0,,,0.41,3,right,2.8
11,2,50,no,action,variable,,,2.68497085571289,1.0,left,1,1,7.0,0.8053500652313232,0,,,0.17,3,right,1.0
11,2,51,no,action,variable,,,8.82937502861023,1.0,right,1,1,8.0,0.6773209571838379,0,,,0.53,3,right,1.0
11,2,52,no,action,variable,,,0.6071550846099854,1.0,left,1,1,7.0,0.698004961013794,0,,,0.18,3,right,1.0
11,2,53,no,action,variable,,,0.6359968185424805,1.0,left,1,1,7.0,0.887347936630249,0,,,0.19,3,right,1.0
11,2,54,no,action,variable,,,1.0355348587036133,1.0,right,1,1,8.0,0.5762979984283447,0,,,0.3,3,right,1.0
11,2,55,no,action,variable,,,0.6221649646759033,2.8,right,1,1,8.0,0.5936779975891113,0,,,0.61,3,right,1.0
11,3,0,no,action,constant,short,,0.6194701194763184,1.0,left,1,1,7.0,0.5977339744567871,0,,,0.34,3,right,
11,3,1,no,action,constant,short,,0.5635831356048584,1.0,left,1,1,7.0,0.5197181701660156,0,,,0.29,3,right,1.0
11,3,2,no,action,constant,short,,0.6415681838989258,1.0,left,1,1,7.0,0.5683329105377197,0,,,0.39,3,right,1.0
11,3,3,no,action,constant,short,,0.6241259574890137,1.0,left,1,1,7.0,0.4458019733428955,0,,,0.48,3,right,1.0
11,3,4,no,action,constant,short,,0.7074630260467529,1.0,right,0,1,7.0,0.4204449653625488,0,,,0.7,3,right,1.0
11,3,5,no,action,constant,short,,0.5779361724853516,1.0,right,1,1,8.0,0.4334759712219238,0,,,0.34,3,right,1.0
11,3,6,no,action,constant,short,,0.6809229850769043,1.0,right,0,0,,,0,,,0.52,3,right,1.0
11,3,7,no,action,constant,short,,3.672555923461914,1.0,right,0,0,,,0,,,0.23,3,right,1.0
11,3,8,no,action,constant,short,,1.2571768760681152,1.0,right,1,1,8.0,0.4937210083007812,0,,,0.18,3,right,1.0
11,3,9,no,action,constant,short,,0.7097890377044678,1.0,left,1,1,7.0,0.626054048538208,0,,,0.55,3,right,1.0
11,3,10,no,action,constant,short,,5.615583896636963,1.0,right,1,1,8.0,0.5774059295654297,0,,,0.59,3,right,1.0
11,3,11,no,action,constant,short,,0.5650091171264648,1.0,left,1,1,7.0,0.7435009479522705,0,,,0.17,3,right,1.0
11,3,12,no,action,constant,short,,0.5734670162200928,1.0,right,1,1,8.0,0.5777711868286133,0,,,0.47,3,right,1.0
11,3,13,no,action,constant,short,,0.9816939830780028,1.0,right,0,0,,,0,,,0.49,3,right,1.0
11,3,14,no,action,constant,short,,2.497382879257202,1.0,right,1,1,8.0,0.4924139976501465,0,,,0.3,3,right,1.0
11,3,15,no,action,constant,short,,0.6022529602050781,1.0,right,0,1,7.0,0.4924490451812744,0,,,0.18,3,right,1.0
11,3,16,no,action,constant,short,,11.202298879623411,1.0,right,1,1,8.0,0.635012149810791,0,,,0.28,3,right,1.0
11,3,17,no,action,constant,short,,0.5907027721405029,1.0,right,1,1,8.0,0.5043931007385254,0,,,0.2,3,right,1.0
11,3,18,no,action,constant,short,,0.8266801834106445,1.0,right,0,0,,,0,,,0.26,3,right,1.0
11,3,19,no,action,constant,short,,4.555103778839111,1.0,left,0,0,,,0,,,0.29,3,right,1.0
11,3,20,no,action,constant,short,,1.2384929656982422,1.0,right,1,1,8.0,1.0438098907470703,0,,,0.56,3,right,1.0
11,3,21,no,action,constant,short,,5.893409967422485,1.0,left,1,1,7.0,0.7837109565734863,0,,,0.18,3,right,1.0
11,3,22,no,action,constant,short,,0.6598320007324219,1.0,right,1,1,8.0,0.7900841236114502,0,,,0.23,3,right,1.0
11,3,23,no,action,constant,short,,0.6120011806488037,1.0,left,1,1,7.0,0.5845379829406738,0,,,0.66,3,right,1.0
11,3,24,no,action,constant,short,,8.021948099136353,1.0,left,1,1,7.0,0.7631220817565918,0,,,0.18,3,right,1.0
11,3,25,no,action,constant,short,,0.8329620361328125,1.0,left,1,1,7.0,0.582895040512085,0,,,0.17,3,right,1.0
11,3,26,no,action,constant,short,,0.6687569618225098,1.0,left,0,0,,,0,,,0.36,3,right,1.0
11,3,27,no,action,constant,short,,10.569264888763428,1.0,right,1,1,8.0,0.7585079669952393,0,,,0.29,3,right,1.0
11,3,28,no,action,constant,short,,0.7124979496002197,1.0,left,1,1,7.0,1.0264151096343994,0,,,0.49,3,right,1.0
11,3,29,no,action,constant,short,,0.8222029209136963,1.0,left,1,1,7.0,0.672266960144043,0,,,0.5,3,right,1.0
11,3,30,no,action,constant,short,,6.390047073364258,1.0,left,1,1,7.0,0.7184538841247559,0,,,0.2,3,right,1.0
11,3,31,no,action,constant,short,,1.068511962890625,1.0,right,0,0,,,0,,,0.33,3,right,1.0
11,3,32,no,action,constant,short,,1.273439884185791,1.0,right,1,1,8.0,0.6717360019683838,0,,,0.21,3,right,1.0
11,3,33,no,action,constant,short,,11.859812021255491,1.0,right,0,0,,,0,,,0.39,3,right,1.0
11,3,34,no,action,constant,short,,3.790959119796753,1.0,left,0,0,,,0,,,0.2,3,right,1.0
11,3,35,no,action,constant,short,,0.5658819675445557,1.0,right,1,1,8.0,0.5491020679473877,0,,,0.24,3,right,1.0
11,3,36,no,action,constant,short,,0.5810799598693848,1.0,right,1,1,8.0,0.6644208431243896,0,,,0.25,3,right,1.0
11,3,37,no,action,constant,short,,0.6004791259765625,1.0,left,1,1,7.0,0.5204830169677734,0,,,0.26,3,right,1.0
11,3,38,no,action,constant,short,,4.3684399127960205,1.0,right,1,1,8.0,0.6655731201171875,0,,,0.4,3,right,1.0
11,3,39,no,action,constant,short,,0.6034598350524902,1.0,right,1,1,8.0,0.5594439506530762,0,,,0.16,3,right,1.0
11,3,40,no,action,constant,short,,0.7074320316314697,1.0,left,1,1,7.0,0.7888131141662598,0,,,0.43,3,right,1.0
11,3,41,no,action,constant,short,,5.804382085800171,1.0,left,1,1,7.0,0.7035880088806152,0,,,0.19,3,right,1.0
11,3,42,no,action,constant,short,,1.1215660572052002,1.0,right,0,0,,,0,,,0.29,3,right,1.0
11,3,43,no,action,constant,short,,6.258898019790649,1.0,left,0,0,,,0,,,0.36,3,right,1.0
11,3,44,no,action,constant,short,,2.120869874954224,1.0,left,1,1,7.0,1.1117489337921145,0,,,0.17,3,right,1.0
11,3,45,no,action,constant,short,,0.7417459487915039,1.0,left,1,1,7.0,0.8534998893737793,0,,,0.19,3,right,1.0
11,3,46,no,action,constant,short,,0.6534440517425537,1.0,left,1,1,7.0,0.7437870502471924,0,,,0.5,3,right,1.0
11,3,47,no,action,constant,short,,11.021529912948608,1.0,left,1,1,7.0,0.7671680450439453,0,,,0.2,3,right,1.0
11,3,48,no,action,constant,short,,0.8634190559387207,1.0,left,1,1,7.0,0.7468459606170654,0,,,0.47,3,right,1.0
11,3,49,no,action,constant,short,,7.526462078094482,1.0,left,1,1,7.0,0.7531509399414062,0,,,0.23,3,right,1.0
11,3,50,no,action,constant,short,,1.031296968460083,1.0,left,1,1,7.0,0.6308531761169434,0,,,0.65,3,right,1.0
11,3,51,no,action,constant,short,,0.7504172325134277,1.0,right,0,0,,,0,,,0.51,3,right,1.0
11,3,52,no,action,constant,short,,1.4326810836791992,1.0,right,1,1,8.0,0.6771528720855713,0,,,0.39,3,right,1.0
11,3,53,no,action,constant,short,,10.055126905441284,1.0,right,1,1,8.0,0.621488094329834,0,,,0.2,3,right,1.0
11,3,54,no,action,constant,short,,0.6696999073028564,1.0,right,1,1,8.0,0.6008169651031494,0,,,0.16,3,right,1.0
11,3,55,no,action,constant,short,,0.5787930488586426,1.0,left,1,1,7.0,0.7735531330108643,0,,,0.19,3,right,1.0
11,4,0,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.4702179431915283,0,,,0.32,3,right,
11,4,1,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.4476540088653564,0,,,0.58,3,right,2.8
11,4,2,no,external,variable,,1.4,,1.0,right,1,1,8.0,0.458543062210083,0,,,0.52,3,right,1.0
11,4,3,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.4260780811309814,0,,,0.58,3,right,1.0
11,4,4,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.5265398025512695,0,,,0.38,3,right,1.0
11,4,5,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4355189800262451,0,,,0.37,3,right,2.8
11,4,6,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.5509331226348877,0,,,0.62,3,right,1.0
11,4,7,no,external,variable,,1.0,,2.8,left,1,1,7.0,0.6523292064666748,0,,,0.22,3,right,1.0
11,4,8,no,external,variable,,1.5,,1.0,left,0,0,,,0,,,0.49,3,right,2.8
11,4,9,no,external,variable,,1.5,,1.0,right,0,0,,,0,,,0.21,3,right,1.0
11,4,10,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4285500049591064,0,,,0.38,3,right,1.0
11,4,11,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.510282039642334,0,,,0.33,3,right,2.8
11,4,12,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.5185978412628174,0,,,0.45,3,right,2.8
11,4,13,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.5145881175994873,0,,,0.66,3,right,2.8
11,4,14,no,external,variable,,1.0,,1.0,right,1,1,8.0,0.3883450031280517,0,,,0.58,3,right,1.0
11,4,15,no,external,variable,,1.6,,2.8,left,1,1,7.0,0.4889328479766845,0,,,0.21,3,right,1.0
11,4,16,no,external,variable,,1.2,,2.8,left,1,1,7.0,0.6339230537414551,0,,,0.29,3,right,2.8
11,4,17,no,external,variable,,1.1,,2.8,left,1,1,7.0,0.4943640232086181,0,,,0.58,3,right,2.8
11,4,18,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.4722418785095215,0,,,0.38,3,right,2.8
11,4,19,no,external,variable,,1.0,,1.0,right,0,0,,,0,,,0.35,3,right,1.0
11,4,20,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.5005290508270264,0,,,0.24,3,right,1.0
11,4,21,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.7550199031829834,0,,,0.19,3,right,2.8
11,4,22,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.5876109600067139,0,,,0.39,3,right,2.8
11,4,23,no,external,variable,,1.1,,1.0,left,1,1,7.0,0.4994049072265625,0,,,0.2,3,right,1.0
11,4,24,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.4906768798828125,0,,,0.17,3,right,1.0
11,4,25,no,external,variable,,1.4,,1.0,left,1,1,7.0,0.5746159553527832,0,,,0.39,3,right,1.0
11,4,26,no,external,variable,,1.3,,1.0,right,0,1,7.0,0.9870431423187256,0,,,0.21,3,right,1.0
11,4,27,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.548414945602417,0,,,0.23,3,right,1.0
11,4,28,no,external,variable,,1.4,,2.8,left,0,0,,,0,,,0.2,3,right,2.8
11,4,29,no,external,variable,,1.3,,1.0,left,0,1,8.0,0.4171369075775146,0,,,0.18,3,right,2.8
11,4,30,no,external,variable,,1.1,,1.0,right,1,1,8.0,0.6804118156433105,0,,,0.52,3,right,1.0
11,4,31,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.5665559768676758,0,,,0.69,3,right,1.0
11,4,32,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.5110559463500977,0,,,0.31,3,right,2.8
11,4,33,no,external,variable,,1.7,,2.8,left,1,1,7.0,0.5823180675506592,0,,,0.46,3,right,2.8
11,4,34,no,external,variable,,1.4,,1.0,right,0,0,,,1,8.0,0.6306807994842529,0.18,3,right,2.8
11,4,35,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.6559910774230957,0,,,0.32,3,right,1.0
11,4,36,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.6013069152832031,0,,,0.2,3,right,1.0
11,4,37,no,external,variable,,1.2,,1.0,right,1,1,8.0,0.4679419994354248,0,,,0.46,3,right,2.8
11,4,38,no,external,variable,,1.4,,2.8,left,1,1,7.0,0.5029909610748291,0,,,0.3,3,right,1.0
11,4,39,no,external,variable,,1.3,,1.0,right,1,1,8.0,0.499687910079956,0,,,0.45,3,right,2.8
11,4,40,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.403717041015625,0,,,0.19,3,right,1.0
11,4,41,no,external,variable,,1.3,,2.8,right,0,0,,,0,,,0.25,3,right,2.8
11,4,42,no,external,variable,,1.5,,1.0,left,1,1,7.0,0.5013949871063232,0,,,0.71,3,right,2.8
11,4,43,no,external,variable,,1.6,,2.8,right,0,0,,,0,,,0.42,3,right,1.0
11,4,44,no,external,variable,,1.4,,1.0,right,0,0,,,0,,,0.27,3,right,2.8
11,4,45,no,external,variable,,1.5,,1.0,right,0,0,,,0,,,0.37,3,right,1.0
11,4,46,no,external,variable,,1.7,,1.0,right,1,1,8.0,0.7893269062042236,0,,,0.21,3,right,1.0
11,4,47,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.5171031951904297,0,,,0.36,3,right,1.0
11,4,48,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.7362790107727051,0,,,0.36,3,right,1.0
11,4,49,no,external,variable,,1.3,,2.8,left,1,1,7.0,0.5039470195770264,1,8.0,2.6060128211975098,0.24,3,right,2.8
11,4,50,no,external,variable,,1.2,,2.8,left,0,0,,,1,8.0,2.344313144683838,0.34,3,right,2.8
11,4,51,no,external,variable,,1.5,,1.0,left,0,0,,,0,,,0.38,3,right,2.8
11,4,52,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.5013210773468018,0,,,0.17,3,right,1.0
11,4,53,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.5467419624328613,0,,,0.61,3,right,2.8
11,4,54,no,external,variable,,1.4,,2.8,right,0,0,,,0,,,0.19,3,right,2.8
11,4,55,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4516229629516601,0,,,0.44,3,right,2.8
11,5,0,no,external,variable,,1.2,,2.8,right,1,1,8.0,0.7763090133666992,0,,,0.21,3,right,
11,5,1,no,external,variable,,1.5,,1.0,right,1,1,8.0,0.4019649028778076,0,,,0.18,3,right,2.8
11,5,2,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.5604660511016846,0,,,0.26,3,right,1.0
11,5,3,no,external,variable,,1.2,,1.0,left,1,1,7.0,0.5016279220581055,0,,,0.54,3,right,2.8
11,5,4,no,external,variable,,1.5,,2.8,right,1,1,8.0,0.5093188285827637,0,,,0.21,3,right,1.0
11,5,5,no,external,variable,,1.6,,2.8,right,1,1,8.0,0.5476388931274414,0,,,0.46,3,right,2.8
11,5,6,no,external,variable,,1.5,,2.8,left,1,1,7.0,0.5774428844451904,0,,,0.49,3,right,2.8
11,5,7,no,external,variable,,1.7,,2.8,right,1,1,8.0,0.4981288909912109,0,,,0.39,3,right,2.8
11,5,8,no,external,variable,,1.4,,2.8,right,1,1,8.0,0.4213480949401855,0,,,0.5,3,right,2.8
11,5,9,no,external,variable,,1.6,,1.0,right,1,1,8.0,0.4027810096740722,0,,,0.17,3,right,2.8
11,5,10,no,external,variable,,1.3,,2.8,right,1,1,8.0,0.3777339458465576,0,,,0.31,3,right,1.0
