participant,block,trial,practice,condition,FPType,conFPDur,extFixDur,actionTrigLatency,FP,orientation,Acc,responseGiven,response,RT,preRespGiven,preResp,preTime,ITI,countBalance,handedness,oneBackFP,condTestPos,numFP,numOneBackFP,squaredNumFP,seqOri,prevOri,numLogFP,logFP,logOneBackFP,logRT,invRT,RTzscore,logRTzscore,scaledNumFP,squaredScaledNumFP,scaledNumOneBackFP
1,1,31,no,action,variable,NA,NA,0.4570209980010986,1,right,1,1,8,0.4104928970336914,0,NA,NA,0.25,1,right,1,1,1,1,1,same,right,0,0,0,-0.38669435329670016,2.4360957454470267,-0.6211287943947259,-0.618139300533712,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,32,no,action,variable,NA,NA,0.550544023513794,1,right,1,1,8,0.3403289318084717,0,NA,NA,0.18,1,right,1,1,1,1,1,same,right,0,0,0,-0.4681011293917744,2.938333789860611,-1.2901061300777537,-1.5400742440643487,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,33,no,action,variable,NA,NA,0.4044740200042724,1,left,1,1,7,0.345240831375122,0,NA,NA,0.17,1,right,1,1,1,1,1,different,right,0,0,0,-0.4618778462353977,2.896528768097677,-1.243273693018463,-1.469595317363596,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,34,no,action,variable,NA,NA,0.4251589775085449,1,left,1,1,7,0.3412489891052246,0,NA,NA,0.53,1,right,1,1,1,1,1,same,left,0,0,0,-0.4669286264762367,2.9304116112462637,-1.2813338567736179,-1.5267956023949707,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,35,no,action,variable,NA,NA,0.5070559978485107,1,right,1,1,8,0.4458959102630615,0,NA,NA,0.6,1,right,1,1,1,1,1,different,left,0,0,0,-0.3507665109612924,2.2426758734118875,-0.2835792646708542,-0.21125507192861967,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,36,no,action,variable,NA,NA,0.4096391201019287,1,right,1,1,8,0.5017828941345215,0,NA,NA,0.18,1,right,1,1,1,1,1,same,right,0,0,0,-0.2994841479429143,1.9928937627991619,0.24927439389420084,0.3695197077807417,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,38,no,action,variable,NA,NA,0.5328350067138672,1,left,1,1,7,0.4574768543243408,0,NA,NA,0.48,1,right,2.8,1,1,2.8,1,same,left,0,0,0.4471580313422192,-0.3396308738237665,2.1859029381430135,-0.17316091704838993,-0.08514354303607818,-0.902093023255814,0.8137718226068146,0.9031652989449002
1,1,39,no,action,variable,NA,NA,0.3972270488739013,2.8,right,1,1,8,0.4922428131103515,0,NA,NA,0.21,1,right,1,1,2.8,1,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0,-0.3078206159705485,2.0315177253300374,0.15831462608085808,0.2751088792358812,0.8979069767441858,0.8062369388858839,-0.8968347010550997
1,1,40,no,action,variable,NA,NA,0.4764111042022705,2.8,left,1,1,7,0.4731090068817138,0,NA,NA,0.22,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3250387839281985,2.113677789799548,-0.024116379225388583,0.08011244939080352,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,1,41,no,action,variable,NA,NA,0.5350551605224609,2.8,right,1,1,8,0.3490378856658935,0,NA,NA,0.26,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.45712743079827195,2.8650185010495433,-1.2070707324997623,-1.4157966755569396,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,1,42,no,action,variable,NA,NA,0.4911839962005615,2.8,left,1,1,7,0.513253927230835,0,NA,NA,0.34,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.28966771888254234,1.9483533333983667,0.35864479697320656,0.48069115327413614,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,1,43,no,action,variable,NA,NA,0.8647241592407227,1,right,1,1,8,0.4429099559783935,0,NA,NA,0.22,1,right,2.8,1,1,2.8,1,different,left,0,0,0.4471580313422192,-0.3536845572905829,2.2577952617727632,-0.3120488036345749,-0.24430206146512085,-0.902093023255814,0.8137718226068146,0.9031652989449002
1,1,44,no,action,variable,NA,NA,0.7787559032440186,2.8,left,1,1,7,0.4131960868835449,0,NA,NA,0.3,1,right,1,1,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.38384380005883195,2.4201584471487014,-0.5953552689419425,-0.5858566729141654,0.8979069767441858,0.8062369388858839,-0.8968347010550997
1,1,45,no,action,variable,NA,NA,0.6347858905792236,2.8,right,1,1,8,0.3839058876037597,0,NA,NA,0.41,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4157752274652531,2.604805063662188,-0.8746222603800576,-0.9474813451455076,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,1,46,no,action,variable,NA,NA,0.6233530044555664,1,right,1,1,8,0.3983278274536133,0,NA,NA,0.18,1,right,2.8,1,1,2.8,1,same,right,0,0,0.4471580313422192,-0.39975935242221644,2.5104949518407764,-0.7371164785279786,-0.7661009298819046,-0.902093023255814,0.8137718226068146,0.9031652989449002
1,1,47,no,action,variable,NA,NA,0.7521951198577881,1,left,1,1,7,0.4052379131317138,0,NA,NA,0.18,1,right,1,1,1,1,1,different,right,0,0,0,-0.3922899298131506,2.467686185312507,-0.6712323642046398,-0.6815094248301247,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,48,no,action,variable,NA,NA,0.4811170101165771,1,right,1,1,8,0.3626680374145508,0,NA,NA,0.36,1,right,1,1,1,1,1,different,left,0,0,0,-0.440490717885671,2.7573425194262198,-1.0771142431180214,-1.2273852469837077,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,49,no,action,variable,NA,NA,0.5413801670074463,2.8,left,1,1,7,0.3786711692810058,0,NA,NA,0.26,1,right,1,1,2.8,1,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0,-0.42173775930697976,2.640813669281265,-0.9245326083110254,-1.0150072529444105,0.8979069767441858,0.8062369388858839,-0.8968347010550997
1,1,50,no,action,variable,NA,NA,0.5367951393127441,2.8,right,1,1,8,0.3810231685638428,0,NA,NA,0.18,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.41904861573249336,2.624512319734289,-0.9021075043604421,-0.984552596115912,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,1,51,no,action,variable,NA,NA,0.6269750595092773,1,left,1,1,7,0.4229300022125244,0,NA,NA,0.23,1,right,2.8,1,1,2.8,1,different,right,0,0,0.4471580313422192,-0.3737315053634489,2.364457462862838,-0.5025473906864488,-0.47133453745869636,-0.902093023255814,0.8137718226068146,0.9031652989449002
1,1,52,no,action,variable,NA,NA,0.72261810302734375,1,left,1,1,7,0.3729779720306396,0,NA,NA,0.17,1,right,1,1,1,1,1,same,left,0,0,0,-0.42831681673832644,2.6811234844664003,-0.9788143171033181,-1.0895153373128372,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,53,no,action,variable,NA,NA,0.6228160858154297,1,left,1,1,7,0.3692131042480469,0,NA,NA,0.38,1,right,1,1,1,1,1,same,left,0,0,0,-0.43272289323220436,2.7084629134077924,-1.014710395814281,-1.1394143270336794,-0.902093023255814,0.8137718226068146,-0.8968347010550997
1,1,54,no,action,variable,NA,NA,0.5808210372924805,2.8,left,1,1,7,0.4448041915893554,0,NA,NA,0.55,1,right,1,1,2.8,1,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0,-0.35183112885506757,2.2481802530386292,-0.29398824094958953,-0.22331191148007187,0.8979069767441858,0.8062369388858839,-0.8968347010550997
1,1,55,no,action,variable,NA,NA,0.4842970371246338,1,right,1,1,8,0.503607988357544,0,NA,NA,0.55,1,right,2.8,1,1,2.8,1,different,left,0,0,0.4471580313422192,-0.2979073896203998,1.9856714411170842,0.26667572899219494,0.3873765578460375,-0.902093023255814,0.8137718226068146,0.9031652989449002
1,2,0,no,action,constant,long,NA,0.8567590713500977,2.8,left,1,1,7,0.4852049350738525,0,NA,NA,0.49,1,right,NA,1,2.8,NA,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,NA,-0.314074790525081,2.0609848080951427,0.09121207732087284,0.2042801062350968,0.8979069767441858,0.8062369388858839,NA
1,2,1,no,action,constant,long,NA,0.4948198795318603,2.8,left,1,1,7,0.4275999069213867,0,NA,NA,0.32,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3689623979991168,2.338634746671841,-0.4580222501816272,-0.4173242088406943,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,2,no,action,constant,long,NA,0.4793450832366943,2.8,right,1,1,8,0.483821153640747,0,NA,NA,0.25,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.31531514732467547,2.066879450133618,0.07801843278674384,0.19023301665797818,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,3,no,action,constant,long,NA,0.5254659652709961,2.8,left,1,1,7,0.4087438583374023,0,NA,NA,0.21,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3885487598612349,2.4465199405504916,-0.63780497914703,-0.6391405278684058,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,4,no,action,constant,long,NA,0.5625278949737549,2.8,right,1,1,8,0.4419910907745361,0,NA,NA,0.41,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.35458648464740766,2.262489043042973,-0.32080971094583144,-0.254516424281944,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,5,no,action,constant,long,NA,0.4735569953918457,2.8,right,1,1,8,0.4945051670074463,0,NA,NA,0.29,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3058291661677154,2.022223561487967,0.1798850073669286,0.2976621266384661,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,6,no,action,constant,long,NA,0.5284509658813477,2.8,left,1,1,7,0.3818120956420898,0,NA,NA,0.31,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.418150317463027,2.619089367292855,-0.8945854902730145,-0.9743793328562673,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,7,no,action,constant,long,NA,0.6295788288116455,2.8,right,1,1,8,0.4402210712432861,0,NA,NA,0.61,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.35632917371889855,2.2715859492499275,-0.33768593717280837,-0.2742524466106015,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,8,no,action,constant,long,NA,0.577394962310791,2.8,right,1,1,8,0.4306240081787109,0,NA,NA,0.39,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.36590176102234007,2.3222114443396187,-0.42918899944577443,-0.382662374608898,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,9,no,action,constant,long,NA,0.4604971408843994,2.8,right,1,1,8,0.4067420959472656,0,NA,NA,0.32,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.39068087777608207,2.4585603751465417,-0.6568907543897151,-0.6632868471763907,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,10,no,action,constant,long,NA,0.584446907043457,2.8,right,1,1,8,0.3866770267486572,0,NA,NA,0.32,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4126516294595568,2.586137605350956,-0.8482008733331616,-0.9121064747829868,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,11,no,action,constant,long,NA,0.7104852199554443,2.8,left,1,1,7,0.3854429721832275,0,NA,NA,0.18,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.41403986845148594,2.5944175200180624,-0.8599669491616687,-0.9278283360090901,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,12,no,action,constant,long,NA,0.4973330497741699,2.8,left,1,1,7,0.5344328880310059,0,NA,NA,0.27,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.2721068240151085,1.8711423312368898,0.5605752996629403,0.679568978862597,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,13,no,action,constant,long,NA,0.5805320739746094,2.8,right,1,1,8,0.4384369850158691,0,NA,NA,0.33,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.35809281740963056,2.2808294787534984,-0.3546962821157593,-0.29422578082695994,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,14,no,action,constant,long,NA,0.5281920433044434,2.8,right,1,1,8,0.3781180381774902,0,NA,NA,0.28,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.42237260406013993,2.6446767914589566,-0.9298064290069556,-1.0221968947620879,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,15,no,action,constant,long,NA,0.5978989601135254,2.8,left,1,1,7,0.4532270431518554,0,NA,NA,0.52,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3436841845517428,2.2063996734302243,-0.2136806816625961,-0.13104744657286357,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,16,no,action,constant,long,NA,0.6131410598754883,2.8,left,1,1,7,0.4619169235229492,0,NA,NA,0.42,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3354361259587137,2.1648914535825994,-0.1308271399706703,-0.03763785835479133,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,17,no,action,constant,long,NA,0.6135098934173584,2.8,left,1,1,7,0.4186079502105713,0,NA,NA,0.4,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.37819252778951173,2.388870062063973,-0.5437559344691316,-0.5218557920242607,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,18,no,action,constant,long,NA,0.6624259948730469,2.8,left,1,1,7,0.532221794128418,0,NA,NA,0.25,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.27390734535037026,1.878915916319491,0.5394936560706741,0.6591780038703974,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,19,no,action,constant,long,NA,0.4919459819793701,2.8,left,1,1,7,0.4085619449615478,0,NA,NA,0.71,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.38874208768615365,2.4476092605592914,-0.6395394296603899,-0.6413299730951916,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,20,no,action,constant,long,NA,0.4857790470123291,2.8,right,1,1,8,0.3927240371704101,0,NA,NA,0.17,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.40591251637411796,2.5463172746059386,-0.7905457378543348,-0.8357857538320121,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,21,no,action,constant,long,NA,0.6646411418914795,2.8,left,1,1,7,0.3915448188781738,0,NA,NA,0.28,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4072185184657854,2.5539860362988036,-0.8017889780103999,-0.8505762789257231,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,22,no,action,constant,long,NA,0.689478874206543,2.8,right,1,1,8,0.398820161819458,0,NA,NA,0.2,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.39922289462917865,2.5073958032560304,-0.7324223234688855,-0.7600255242602245,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,23,no,action,constant,long,NA,0.6247251033782959,2.8,left,1,1,7,0.455963134765625,0,NA,NA,0.22,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3410702692107308,2.1931597617294694,-0.1875934548063474,-0.10144475244952271,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,24,no,action,constant,long,NA,0.70806884765625,2.8,right,1,1,8,0.3288378715515136,0,NA,NA,0.18,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.48301817148873627,3.04101226322208,-1.3996674818371297,-1.709010332962467,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,25,no,action,constant,long,NA,0.4688048362731933,2.8,left,1,1,7,0.5947661399841309,0,NA,NA,0.64,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.22565376381623162,1.6813331035063317,1.1358218384686865,1.2056517140548113,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,26,no,action,constant,long,NA,0.6185250282287598,2.8,right,1,1,8,0.414417028427124,0,NA,NA,0.26,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3825624077029885,2.413028257539016,-0.5837142190351068,-0.5713448540473253,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,27,no,action,constant,long,NA,0.7746901512145996,2.8,left,1,1,7,0.397317886352539,0,NA,NA,0.38,1,right,2.8,1,2.8,2.8,7.839999999999999,different,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.40086188354932173,2.516876371160152,-0.7467457476952035,-0.7785871382931241,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,28,no,action,constant,long,NA,0.6451330184936523,2.8,left,1,1,7,0.5103230476379395,0,NA,NA,0.38,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.29215481725282294,1.959543086734098,0.3307003668805036,0.45252466633597416,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,29,no,action,constant,long,NA,0.7880270481109619,2.8,left,1,1,7,0.4856019020080566,0,NA,NA,0.17,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.31371962088258093,2.0593000065790705,0.09499695294963315,0.20830241641625058,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,30,no,action,constant,long,NA,1.5297319889068604,2.8,left,1,1,7,0.523421049118042,0,NA,NA,0.19,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.281148816407637,1.9105078056852847,0.455583077040987,0.5771680591151485,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,31,no,action,constant,long,NA,0.819472074508667,2.8,left,1,1,7,0.4712851047515869,0,NA,NA,0.29,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.32671628616104836,2.1218578518985813,-0.041506348330502964,0.06111467057557636,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,32,no,action,constant,long,NA,0.7091770172119141,2.8,left,1,1,7,0.4331741333007812,0,NA,NA,0.28,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.3633374848725192,2.3085404301037395,-0.4048748674786752,-0.3536218462796464,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,33,no,action,constant,long,NA,0.4750750064849853,2.8,left,1,1,7,0.7012310028076172,0,NA,NA,0.27,1,right,2.8,1,2.8,2.8,7.839999999999999,same,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.15413889113696408,1.4260635881701742,2.1509095697121694,2.015560462046007,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,34,no,action,constant,long,NA,0.599168062210083,2.8,right,1,1,8,0.7783629894256592,0,NA,NA,0.33,1,right,2.8,1,2.8,2.8,7.839999999999999,different,left,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.10881782262452383,1.2847476223630352,2.8863234069724637,2.5288233468329766,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,35,no,action,constant,long,NA,0.4520559310913086,2.8,right,1,1,8,0.5872869491577148,0,NA,NA,0.36,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.23114965005396956,1.702745142615883,1.0645115991448362,1.143410586088729,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,36,no,action,constant,long,NA,0.55274200439453125,2.8,right,1,1,8,0.5228619575500488,0,NA,NA,0.34,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.2816129554683334,1.912550694423545,0.45025242638066093,0.5719116659837736,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,37,no,action,constant,long,NA,0.4607710838317871,2.8,right,1,1,8,0.3928761482238769,0,NA,NA,0.31,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.4057443366989833,2.5453314092006396,-0.7890954371629539,-0.8338811123913882,0.8979069767441858,0.8062369388858839,0.9031652989449002
1,2,38,no,action,constant,long,NA,0.6825859546661377,2.8,right,1,1,8,0.4992759227752685,0,NA,NA,0.16,1,right,2.8,1,2.8,2.8,7.839999999999999,same,right,0.4471580313422192,0.447158031342219,0.4471580313422192,-0.30165937698107603,2.002900509284352,0.22537171086932667,0.34488515330432146,0.8979069767441858,0.8062369388858839,0.9031652989449002
